"","date","location","location_type","location_code","location_code_type","data_type","value"
"677",2020-04-06,"California","state","06","fips_code","cases_total",16284
"678",2020-04-06,"California","state","06","fips_code","deaths_total",386
"679",2020-04-06,"Colorado","state","08","fips_code","cases_total",5172
"680",2020-04-06,"Colorado","state","08","fips_code","deaths_total",150
"681",2020-04-06,"Connecticut","state","09","fips_code","cases_total",6906
"682",2020-04-06,"Connecticut","state","09","fips_code","deaths_total",206
"683",2020-04-06,"Delaware","state","10","fips_code","cases_total",783
"684",2020-04-06,"Delaware","state","10","fips_code","deaths_total",15
"685",2020-04-06,"District of Columbia","state","11","fips_code","cases_total",1097
"686",2020-04-06,"District of Columbia","state","11","fips_code","deaths_total",24
"687",2020-04-06,"Florida","state","12","fips_code","cases_total",13621
"688",2020-04-06,"Florida","state","12","fips_code","deaths_total",253
"689",2020-04-06,"Georgia","state","13","fips_code","cases_total",7558
"690",2020-04-06,"Georgia","state","13","fips_code","deaths_total",294
"691",2020-04-06,"Guam","state","66","fips_code","cases_total",266
"692",2020-04-06,"Guam","state","66","fips_code","deaths_total",4
"693",2020-04-06,"Hawaii","state","15","fips_code","cases_total",385
"694",2020-04-06,"Hawaii","state","15","fips_code","deaths_total",5
"695",2020-04-06,"Idaho","state","16","fips_code","cases_total",1170
"696",2020-04-06,"Idaho","state","16","fips_code","deaths_total",13
"697",2020-04-06,"Illinois","state","17","fips_code","cases_total",12262
"698",2020-04-06,"Illinois","state","17","fips_code","deaths_total",309
"699",2020-04-06,"Indiana","state","18","fips_code","cases_total",4956
"700",2020-04-06,"Indiana","state","18","fips_code","deaths_total",141
"701",2020-04-06,"Iowa","state","19","fips_code","cases_total",946
"702",2020-04-06,"Iowa","state","19","fips_code","deaths_total",25
"703",2020-04-06,"Kansas","state","20","fips_code","cases_total",853
"704",2020-04-06,"Kansas","state","20","fips_code","deaths_total",25
"705",2020-04-06,"Kentucky","state","21","fips_code","cases_total",1057
"706",2020-04-06,"Kentucky","state","21","fips_code","deaths_total",52
"707",2020-04-06,"Louisiana","state","22","fips_code","cases_total",14867
"708",2020-04-06,"Louisiana","state","22","fips_code","deaths_total",512
"709",2020-04-06,"Maine","state","23","fips_code","cases_total",499
"710",2020-04-06,"Maine","state","23","fips_code","deaths_total",10
"711",2020-04-06,"Maryland","state","24","fips_code","cases_total",4045
"712",2020-04-06,"Maryland","state","24","fips_code","deaths_total",92
"713",2020-04-06,"Massachusetts","state","25","fips_code","cases_total",13837
"714",2020-04-06,"Massachusetts","state","25","fips_code","deaths_total",260
"715",2020-04-06,"Michigan","state","26","fips_code","cases_total",17130
"716",2020-04-06,"Michigan","state","26","fips_code","deaths_total",727
"717",2020-04-06,"Minnesota","state","27","fips_code","cases_total",986
"718",2020-04-06,"Minnesota","state","27","fips_code","deaths_total",30
"719",2020-04-06,"Mississippi","state","28","fips_code","cases_total",1738
"720",2020-04-06,"Mississippi","state","28","fips_code","deaths_total",51
"721",2020-04-06,"Missouri","state","29","fips_code","cases_total",2722
"722",2020-04-06,"Missouri","state","29","fips_code","deaths_total",56
"723",2020-04-06,"Montana","state","30","fips_code","cases_total",319
"724",2020-04-06,"Montana","state","30","fips_code","deaths_total",6
"725",2020-04-06,"Nebraska","state","31","fips_code","cases_total",438
"726",2020-04-06,"Nebraska","state","31","fips_code","deaths_total",10
"727",2020-04-06,"Nevada","state","32","fips_code","cases_total",1971
"728",2020-04-06,"Nevada","state","32","fips_code","deaths_total",58
"729",2020-04-06,"New Hampshire","state","33","fips_code","cases_total",715
"730",2020-04-06,"New Hampshire","state","33","fips_code","deaths_total",9
"731",2020-04-06,"New Jersey","state","34","fips_code","cases_total",41090
"732",2020-04-06,"New Jersey","state","34","fips_code","deaths_total",1005
"733",2020-04-06,"New Mexico","state","35","fips_code","cases_total",686
"734",2020-04-06,"New Mexico","state","35","fips_code","deaths_total",12
"735",2020-04-06,"New York","state","36","fips_code","cases_total",130703
"736",2020-04-06,"New York","state","36","fips_code","deaths_total",4758
"737",2020-04-06,"North Carolina","state","37","fips_code","cases_total",2870
"738",2020-04-06,"North Carolina","state","37","fips_code","deaths_total",40
"739",2020-04-06,"North Dakota","state","38","fips_code","cases_total",225
"740",2020-04-06,"North Dakota","state","38","fips_code","deaths_total",3
"741",2020-04-06,"Northern Mariana Islands","state","69","fips_code","cases_total",8
"742",2020-04-06,"Northern Mariana Islands","state","69","fips_code","deaths_total",1
"743",2020-04-06,"Ohio","state","39","fips_code","cases_total",4450
"744",2020-04-06,"Ohio","state","39","fips_code","deaths_total",142
"745",2020-04-06,"Oklahoma","state","40","fips_code","cases_total",1327
"746",2020-04-06,"Oklahoma","state","40","fips_code","deaths_total",51
"747",2020-04-06,"Oregon","state","41","fips_code","cases_total",1132
"748",2020-04-06,"Oregon","state","41","fips_code","deaths_total",29
"749",2020-04-06,"Pennsylvania","state","42","fips_code","cases_total",13074
"750",2020-04-06,"Pennsylvania","state","42","fips_code","deaths_total",169
"751",2020-04-06,"Puerto Rico","state","72","fips_code","cases_total",513
"752",2020-04-06,"Puerto Rico","state","72","fips_code","deaths_total",21
"753",2020-04-06,"Rhode Island","state","44","fips_code","cases_total",1082
"754",2020-04-06,"Rhode Island","state","44","fips_code","deaths_total",27
"755",2020-04-06,"South Carolina","state","45","fips_code","cases_total",2232
"756",2020-04-06,"South Carolina","state","45","fips_code","deaths_total",48
"757",2020-04-06,"South Dakota","state","46","fips_code","cases_total",288
"758",2020-04-06,"South Dakota","state","46","fips_code","deaths_total",4
"759",2020-04-06,"Tennessee","state","47","fips_code","cases_total",3753
"760",2020-04-06,"Tennessee","state","47","fips_code","deaths_total",65
"761",2020-04-06,"Texas","state","48","fips_code","cases_total",8115
"762",2020-04-06,"Texas","state","48","fips_code","deaths_total",160
"763",2020-04-06,"Utah","state","49","fips_code","cases_total",1675
"764",2020-04-06,"Utah","state","49","fips_code","deaths_total",13
"765",2020-04-06,"Vermont","state","50","fips_code","cases_total",543
"766",2020-04-06,"Vermont","state","50","fips_code","deaths_total",23
"767",2020-04-06,"Virgin Islands","state","78","fips_code","cases_total",43
"768",2020-04-06,"Virgin Islands","state","78","fips_code","deaths_total",1
"769",2020-04-06,"Virginia","state","51","fips_code","cases_total",2878
"770",2020-04-06,"Virginia","state","51","fips_code","deaths_total",54
"771",2020-04-06,"Washington","state","53","fips_code","cases_total",8384
"772",2020-04-06,"Washington","state","53","fips_code","deaths_total",383
"773",2020-04-06,"West Virginia","state","54","fips_code","cases_total",345
"774",2020-04-06,"West Virginia","state","54","fips_code","deaths_total",4
"775",2020-04-06,"Wisconsin","state","55","fips_code","cases_total",2440
"776",2020-04-06,"Wisconsin","state","55","fips_code","deaths_total",83
"777",2020-04-06,"Wyoming","state","56","fips_code","cases_total",212
"778",2020-04-06,"Wyoming","state","56","fips_code","deaths_total",0
"779",2020-04-05,"Alabama","state","01","fips_code","cases_total",1841
"780",2020-04-05,"Alabama","state","01","fips_code","deaths_total",45
"781",2020-04-05,"Alaska","state","02","fips_code","cases_total",185
"782",2020-04-05,"Alaska","state","02","fips_code","deaths_total",4
"783",2020-04-05,"Arizona","state","04","fips_code","cases_total",2269
"784",2020-04-05,"Arizona","state","04","fips_code","deaths_total",64
"785",2020-04-05,"Arkansas","state","05","fips_code","cases_total",853
"786",2020-04-05,"Arkansas","state","05","fips_code","deaths_total",16
"787",2020-04-05,"California","state","06","fips_code","cases_total",15076
"788",2020-04-05,"California","state","06","fips_code","deaths_total",349
"789",2020-04-05,"Colorado","state","08","fips_code","cases_total",4950
"790",2020-04-05,"Colorado","state","08","fips_code","deaths_total",140
"791",2020-04-05,"Connecticut","state","09","fips_code","cases_total",5675
"792",2020-04-05,"Connecticut","state","09","fips_code","deaths_total",189
"793",2020-04-05,"Delaware","state","10","fips_code","cases_total",673
"794",2020-04-05,"Delaware","state","10","fips_code","deaths_total",14
"795",2020-04-05,"District of Columbia","state","11","fips_code","cases_total",998
"796",2020-04-05,"District of Columbia","state","11","fips_code","deaths_total",22
"797",2020-04-05,"Florida","state","12","fips_code","cases_total",12342
"798",2020-04-05,"Florida","state","12","fips_code","deaths_total",220
"799",2020-04-05,"Georgia","state","13","fips_code","cases_total",6742
"800",2020-04-05,"Georgia","state","13","fips_code","deaths_total",219
"801",2020-04-05,"Guam","state","66","fips_code","cases_total",265
"802",2020-04-05,"Guam","state","66","fips_code","deaths_total",4
"803",2020-04-05,"Hawaii","state","15","fips_code","cases_total",369
"804",2020-04-05,"Hawaii","state","15","fips_code","deaths_total",4
"805",2020-04-05,"Idaho","state","16","fips_code","cases_total",1101
"806",2020-04-05,"Idaho","state","16","fips_code","deaths_total",10
"807",2020-04-05,"Illinois","state","17","fips_code","cases_total",11276
"808",2020-04-05,"Illinois","state","17","fips_code","deaths_total",282
"809",2020-04-05,"Indiana","state","18","fips_code","cases_total",4411
"810",2020-04-05,"Indiana","state","18","fips_code","deaths_total",127
"811",2020-04-05,"Iowa","state","19","fips_code","cases_total",868
"812",2020-04-05,"Iowa","state","19","fips_code","deaths_total",22
"813",2020-04-05,"Kansas","state","20","fips_code","cases_total",763
"814",2020-04-05,"Kansas","state","20","fips_code","deaths_total",23
"815",2020-04-05,"Kentucky","state","21","fips_code","cases_total",1048
"816",2020-04-05,"Kentucky","state","21","fips_code","deaths_total",44
"817",2020-04-05,"Louisiana","state","22","fips_code","cases_total",13010
"818",2020-04-05,"Louisiana","state","22","fips_code","deaths_total",477
"819",2020-04-05,"Maine","state","23","fips_code","cases_total",470
"820",2020-04-05,"Maine","state","23","fips_code","deaths_total",10
"821",2020-04-05,"Maryland","state","24","fips_code","cases_total",3609
"822",2020-04-05,"Maryland","state","24","fips_code","deaths_total",68
"823",2020-04-05,"Massachusetts","state","25","fips_code","cases_total",12500
"824",2020-04-05,"Massachusetts","state","25","fips_code","deaths_total",231
"825",2020-04-05,"Michigan","state","26","fips_code","cases_total",15635
"826",2020-04-05,"Michigan","state","26","fips_code","deaths_total",616
"827",2020-04-05,"Minnesota","state","27","fips_code","cases_total",935
"828",2020-04-05,"Minnesota","state","27","fips_code","deaths_total",29
"829",2020-04-05,"Mississippi","state","28","fips_code","cases_total",1638
"830",2020-04-05,"Mississippi","state","28","fips_code","deaths_total",43
"831",2020-04-05,"Missouri","state","29","fips_code","cases_total",2367
"832",2020-04-05,"Missouri","state","29","fips_code","deaths_total",52
"833",2020-04-05,"Montana","state","30","fips_code","cases_total",298
"834",2020-04-05,"Montana","state","30","fips_code","deaths_total",6
"835",2020-04-05,"Nebraska","state","31","fips_code","cases_total",377
"836",2020-04-05,"Nebraska","state","31","fips_code","deaths_total",8
"837",2020-04-05,"Nevada","state","32","fips_code","cases_total",1880
"838",2020-04-05,"Nevada","state","32","fips_code","deaths_total",46
"839",2020-04-05,"New Hampshire","state","33","fips_code","cases_total",669
"840",2020-04-05,"New Hampshire","state","33","fips_code","deaths_total",9
"841",2020-04-05,"New Jersey","state","34","fips_code","cases_total",37505
"842",2020-04-05,"New Jersey","state","34","fips_code","deaths_total",917
"843",2020-04-05,"New Mexico","state","35","fips_code","cases_total",624
"844",2020-04-05,"New Mexico","state","35","fips_code","deaths_total",12
"845",2020-04-05,"New York","state","36","fips_code","cases_total",122911
"846",2020-04-05,"New York","state","36","fips_code","deaths_total",4161
"847",2020-04-05,"North Carolina","state","37","fips_code","cases_total",2585
"848",2020-04-05,"North Carolina","state","37","fips_code","deaths_total",37
"849",2020-04-05,"North Dakota","state","38","fips_code","cases_total",207
"850",2020-04-05,"North Dakota","state","38","fips_code","deaths_total",3
"851",2020-04-05,"Northern Mariana Islands","state","69","fips_code","cases_total",8
"852",2020-04-05,"Northern Mariana Islands","state","69","fips_code","deaths_total",1
"853",2020-04-05,"Ohio","state","39","fips_code","cases_total",4043
"854",2020-04-05,"Ohio","state","39","fips_code","deaths_total",119
"855",2020-04-05,"Oklahoma","state","40","fips_code","cases_total",1252
"856",2020-04-05,"Oklahoma","state","40","fips_code","deaths_total",46
"857",2020-04-05,"Oregon","state","41","fips_code","cases_total",1068
"858",2020-04-05,"Oregon","state","41","fips_code","deaths_total",27
"859",2020-04-05,"Pennsylvania","state","42","fips_code","cases_total",11589
"860",2020-04-05,"Pennsylvania","state","42","fips_code","deaths_total",159
"861",2020-04-05,"Puerto Rico","state","72","fips_code","cases_total",475
"862",2020-04-05,"Puerto Rico","state","72","fips_code","deaths_total",20
"863",2020-04-05,"Rhode Island","state","44","fips_code","cases_total",922
"864",2020-04-05,"Rhode Island","state","44","fips_code","deaths_total",25
"865",2020-04-05,"South Carolina","state","45","fips_code","cases_total",2049
"866",2020-04-05,"South Carolina","state","45","fips_code","deaths_total",44
"867",2020-04-05,"South Dakota","state","46","fips_code","cases_total",240
"868",2020-04-05,"South Dakota","state","46","fips_code","deaths_total",2
"869",2020-04-05,"Tennessee","state","47","fips_code","cases_total",3538
"870",2020-04-05,"Tennessee","state","47","fips_code","deaths_total",50
"871",2020-04-05,"Texas","state","48","fips_code","cases_total",7094
"872",2020-04-05,"Texas","state","48","fips_code","deaths_total",137
"873",2020-04-05,"Utah","state","49","fips_code","cases_total",1605
"874",2020-04-05,"Utah","state","49","fips_code","deaths_total",8
"875",2020-04-05,"Vermont","state","50","fips_code","cases_total",512
"876",2020-04-05,"Vermont","state","50","fips_code","deaths_total",22
"877",2020-04-05,"Virgin Islands","state","78","fips_code","cases_total",42
"878",2020-04-05,"Virgin Islands","state","78","fips_code","deaths_total",0
"879",2020-04-05,"Virginia","state","51","fips_code","cases_total",2637
"880",2020-04-05,"Virginia","state","51","fips_code","deaths_total",52
"881",2020-04-05,"Washington","state","53","fips_code","cases_total",7984
"882",2020-04-05,"Washington","state","53","fips_code","deaths_total",344
"883",2020-04-05,"West Virginia","state","54","fips_code","cases_total",324
"884",2020-04-05,"West Virginia","state","54","fips_code","deaths_total",3
"885",2020-04-05,"Wisconsin","state","55","fips_code","cases_total",2267
"886",2020-04-05,"Wisconsin","state","55","fips_code","deaths_total",73
"887",2020-04-05,"Wyoming","state","56","fips_code","cases_total",200
"888",2020-04-05,"Wyoming","state","56","fips_code","deaths_total",0
"889",2020-04-04,"Alabama","state","01","fips_code","cases_total",1633
"890",2020-04-04,"Alabama","state","01","fips_code","deaths_total",44
"891",2020-04-04,"Alaska","state","02","fips_code","cases_total",169
"892",2020-04-04,"Alaska","state","02","fips_code","deaths_total",3
"893",2020-04-04,"Arizona","state","04","fips_code","cases_total",2019
"894",2020-04-04,"Arizona","state","04","fips_code","deaths_total",53
"895",2020-04-04,"Arkansas","state","05","fips_code","cases_total",743
"896",2020-04-04,"Arkansas","state","05","fips_code","deaths_total",14
"897",2020-04-04,"California","state","06","fips_code","cases_total",13796
"898",2020-04-04,"California","state","06","fips_code","deaths_total",323
"899",2020-04-04,"Colorado","state","08","fips_code","cases_total",4574
"900",2020-04-04,"Colorado","state","08","fips_code","deaths_total",126
"901",2020-04-04,"Connecticut","state","09","fips_code","cases_total",5276
"902",2020-04-04,"Connecticut","state","09","fips_code","deaths_total",165
"903",2020-04-04,"Delaware","state","10","fips_code","cases_total",593
"904",2020-04-04,"Delaware","state","10","fips_code","deaths_total",14
"905",2020-04-04,"District of Columbia","state","11","fips_code","cases_total",902
"906",2020-04-04,"District of Columbia","state","11","fips_code","deaths_total",21
"907",2020-04-04,"Florida","state","12","fips_code","cases_total",11537
"908",2020-04-04,"Florida","state","12","fips_code","deaths_total",194
"909",2020-04-04,"Georgia","state","13","fips_code","cases_total",6383
"910",2020-04-04,"Georgia","state","13","fips_code","deaths_total",208
"911",2020-04-04,"Guam","state","66","fips_code","cases_total",223
"912",2020-04-04,"Guam","state","66","fips_code","deaths_total",4
"913",2020-04-04,"Hawaii","state","15","fips_code","cases_total",349
"914",2020-04-04,"Hawaii","state","15","fips_code","deaths_total",3
"915",2020-04-04,"Idaho","state","16","fips_code","cases_total",1077
"916",2020-04-04,"Idaho","state","16","fips_code","deaths_total",10
"917",2020-04-04,"Illinois","state","17","fips_code","cases_total",10357
"918",2020-04-04,"Illinois","state","17","fips_code","deaths_total",248
"919",2020-04-04,"Indiana","state","18","fips_code","cases_total",3953
"920",2020-04-04,"Indiana","state","18","fips_code","deaths_total",116
"921",2020-04-04,"Iowa","state","19","fips_code","cases_total",786
"922",2020-04-04,"Iowa","state","19","fips_code","deaths_total",11
"923",2020-04-04,"Kansas","state","20","fips_code","cases_total",701
"924",2020-04-04,"Kansas","state","20","fips_code","deaths_total",21
"925",2020-04-04,"Kentucky","state","21","fips_code","cases_total",917
"926",2020-04-04,"Kentucky","state","21","fips_code","deaths_total",40
"927",2020-04-04,"Louisiana","state","22","fips_code","cases_total",12496
"928",2020-04-04,"Louisiana","state","22","fips_code","deaths_total",412
"929",2020-04-04,"Maine","state","23","fips_code","cases_total",456
"930",2020-04-04,"Maine","state","23","fips_code","deaths_total",10
"931",2020-04-04,"Maryland","state","24","fips_code","cases_total",3125
"932",2020-04-04,"Maryland","state","24","fips_code","deaths_total",54
"933",2020-04-04,"Massachusetts","state","25","fips_code","cases_total",11736
"934",2020-04-04,"Massachusetts","state","25","fips_code","deaths_total",216
"935",2020-04-04,"Michigan","state","26","fips_code","cases_total",14225
"936",2020-04-04,"Michigan","state","26","fips_code","deaths_total",540
"937",2020-04-04,"Minnesota","state","27","fips_code","cases_total",865
"938",2020-04-04,"Minnesota","state","27","fips_code","deaths_total",24
"939",2020-04-04,"Mississippi","state","28","fips_code","cases_total",1455
"940",2020-04-04,"Mississippi","state","28","fips_code","deaths_total",35
"941",2020-04-04,"Missouri","state","29","fips_code","cases_total",2291
"942",2020-04-04,"Missouri","state","29","fips_code","deaths_total",44
"943",2020-04-04,"Montana","state","30","fips_code","cases_total",281
"944",2020-04-04,"Montana","state","30","fips_code","deaths_total",6
"945",2020-04-04,"Nebraska","state","31","fips_code","cases_total",339
"946",2020-04-04,"Nebraska","state","31","fips_code","deaths_total",8
"947",2020-04-04,"Nevada","state","32","fips_code","cases_total",1758
"948",2020-04-04,"Nevada","state","32","fips_code","deaths_total",46
"949",2020-04-04,"New Hampshire","state","33","fips_code","cases_total",621
"950",2020-04-04,"New Hampshire","state","33","fips_code","deaths_total",9
"951",2020-04-04,"New Jersey","state","34","fips_code","cases_total",34124
"952",2020-04-04,"New Jersey","state","34","fips_code","deaths_total",847
"953",2020-04-04,"New Mexico","state","35","fips_code","cases_total",543
"954",2020-04-04,"New Mexico","state","35","fips_code","deaths_total",11
"955",2020-04-04,"New York","state","36","fips_code","cases_total",114996
"956",2020-04-04,"New York","state","36","fips_code","deaths_total",3568
"957",2020-04-04,"North Carolina","state","37","fips_code","cases_total",2402
"958",2020-04-04,"North Carolina","state","37","fips_code","deaths_total",30
"959",2020-04-04,"North Dakota","state","38","fips_code","cases_total",186
"960",2020-04-04,"North Dakota","state","38","fips_code","deaths_total",3
"961",2020-04-04,"Northern Mariana Islands","state","69","fips_code","cases_total",8
"962",2020-04-04,"Northern Mariana Islands","state","69","fips_code","deaths_total",1
"963",2020-04-04,"Ohio","state","39","fips_code","cases_total",3739
"964",2020-04-04,"Ohio","state","39","fips_code","deaths_total",102
"965",2020-04-04,"Oklahoma","state","40","fips_code","cases_total",1159
"966",2020-04-04,"Oklahoma","state","40","fips_code","deaths_total",42
"967",2020-04-04,"Oregon","state","41","fips_code","cases_total",999
"968",2020-04-04,"Oregon","state","41","fips_code","deaths_total",26
"969",2020-04-04,"Pennsylvania","state","42","fips_code","cases_total",10109
"970",2020-04-04,"Pennsylvania","state","42","fips_code","deaths_total",139
"971",2020-04-04,"Puerto Rico","state","72","fips_code","cases_total",452
"972",2020-04-04,"Puerto Rico","state","72","fips_code","deaths_total",18
"973",2020-04-04,"Rhode Island","state","44","fips_code","cases_total",806
"974",2020-04-04,"Rhode Island","state","44","fips_code","deaths_total",17
"975",2020-04-04,"South Carolina","state","45","fips_code","cases_total",1917
"976",2020-04-04,"South Carolina","state","45","fips_code","deaths_total",40
"977",2020-04-04,"South Dakota","state","46","fips_code","cases_total",212
"978",2020-04-04,"South Dakota","state","46","fips_code","deaths_total",2
"979",2020-04-04,"Tennessee","state","47","fips_code","cases_total",3265
"980",2020-04-04,"Tennessee","state","47","fips_code","deaths_total",47
"981",2020-04-04,"Texas","state","48","fips_code","cases_total",6566
"982",2020-04-04,"Texas","state","48","fips_code","deaths_total",124
"983",2020-04-04,"Utah","state","49","fips_code","cases_total",1428
"984",2020-04-04,"Utah","state","49","fips_code","deaths_total",8
"985",2020-04-04,"Vermont","state","50","fips_code","cases_total",461
"986",2020-04-04,"Vermont","state","50","fips_code","deaths_total",20
"987",2020-04-04,"Virgin Islands","state","78","fips_code","cases_total",42
"988",2020-04-04,"Virgin Islands","state","78","fips_code","deaths_total",0
"989",2020-04-04,"Virginia","state","51","fips_code","cases_total",2407
"990",2020-04-04,"Virginia","state","51","fips_code","deaths_total",52
"991",2020-04-04,"Washington","state","53","fips_code","cases_total",7498
"992",2020-04-04,"Washington","state","53","fips_code","deaths_total",318
"993",2020-04-04,"West Virginia","state","54","fips_code","cases_total",282
"994",2020-04-04,"West Virginia","state","54","fips_code","deaths_total",2
"995",2020-04-04,"Wisconsin","state","55","fips_code","cases_total",2112
"996",2020-04-04,"Wisconsin","state","55","fips_code","deaths_total",60
"997",2020-04-04,"Wyoming","state","56","fips_code","cases_total",187
"998",2020-04-04,"Wyoming","state","56","fips_code","deaths_total",0
"999",2020-04-03,"Alabama","state","01","fips_code","cases_total",1535
"1000",2020-04-03,"Alabama","state","01","fips_code","deaths_total",38
"1001",2020-04-03,"Alaska","state","02","fips_code","cases_total",156
"1002",2020-04-03,"Alaska","state","02","fips_code","deaths_total",2
"1003",2020-04-03,"Arizona","state","04","fips_code","cases_total",1769
"1004",2020-04-03,"Arizona","state","04","fips_code","deaths_total",41
"1005",2020-04-03,"Arkansas","state","05","fips_code","cases_total",738
"1006",2020-04-03,"Arkansas","state","05","fips_code","deaths_total",12
"1007",2020-04-03,"California","state","06","fips_code","cases_total",12569
"1008",2020-04-03,"California","state","06","fips_code","deaths_total",282
"1009",2020-04-03,"Colorado","state","08","fips_code","cases_total",4182
"1010",2020-04-03,"Colorado","state","08","fips_code","deaths_total",110
"1011",2020-04-03,"Connecticut","state","09","fips_code","cases_total",4915
"1012",2020-04-03,"Connecticut","state","09","fips_code","deaths_total",132
"1013",2020-04-03,"Delaware","state","10","fips_code","cases_total",450
"1014",2020-04-03,"Delaware","state","10","fips_code","deaths_total",14
"1015",2020-04-03,"District of Columbia","state","11","fips_code","cases_total",757
"1016",2020-04-03,"District of Columbia","state","11","fips_code","deaths_total",15
"1017",2020-04-03,"Florida","state","12","fips_code","cases_total",10260
"1018",2020-04-03,"Florida","state","12","fips_code","deaths_total",169
"1019",2020-04-03,"Georgia","state","13","fips_code","cases_total",5967
"1020",2020-04-03,"Georgia","state","13","fips_code","deaths_total",198
"1021",2020-04-03,"Guam","state","66","fips_code","cases_total",154
"1022",2020-04-03,"Guam","state","66","fips_code","deaths_total",4
"1023",2020-04-03,"Hawaii","state","15","fips_code","cases_total",317
"1024",2020-04-03,"Hawaii","state","15","fips_code","deaths_total",3
"1025",2020-04-03,"Idaho","state","16","fips_code","cases_total",1013
"1026",2020-04-03,"Idaho","state","16","fips_code","deaths_total",10
"1027",2020-04-03,"Illinois","state","17","fips_code","cases_total",8904
"1028",2020-04-03,"Illinois","state","17","fips_code","deaths_total",211
"1029",2020-04-03,"Indiana","state","18","fips_code","cases_total",3437
"1030",2020-04-03,"Indiana","state","18","fips_code","deaths_total",102
"1031",2020-04-03,"Iowa","state","19","fips_code","cases_total",699
"1032",2020-04-03,"Iowa","state","19","fips_code","deaths_total",11
"1033",2020-04-03,"Kansas","state","20","fips_code","cases_total",624
"1034",2020-04-03,"Kansas","state","20","fips_code","deaths_total",19
"1035",2020-04-03,"Kentucky","state","21","fips_code","cases_total",770
"1036",2020-04-03,"Kentucky","state","21","fips_code","deaths_total",34
"1037",2020-04-03,"Louisiana","state","22","fips_code","cases_total",10297
"1038",2020-04-03,"Louisiana","state","22","fips_code","deaths_total",370
"1039",2020-04-03,"Maine","state","23","fips_code","cases_total",432
"1040",2020-04-03,"Maine","state","23","fips_code","deaths_total",9
"1041",2020-04-03,"Maryland","state","24","fips_code","cases_total",2758
"1042",2020-04-03,"Maryland","state","24","fips_code","deaths_total",42
"1043",2020-04-03,"Massachusetts","state","25","fips_code","cases_total",10402
"1044",2020-04-03,"Massachusetts","state","25","fips_code","deaths_total",192
"1045",2020-04-03,"Michigan","state","26","fips_code","cases_total",12670
"1046",2020-04-03,"Michigan","state","26","fips_code","deaths_total",478
"1047",2020-04-03,"Minnesota","state","27","fips_code","cases_total",789
"1048",2020-04-03,"Minnesota","state","27","fips_code","deaths_total",22
"1049",2020-04-03,"Mississippi","state","28","fips_code","cases_total",1358
"1050",2020-04-03,"Mississippi","state","28","fips_code","deaths_total",29
"1051",2020-04-03,"Missouri","state","29","fips_code","cases_total",2113
"1052",2020-04-03,"Missouri","state","29","fips_code","deaths_total",31
"1053",2020-04-03,"Montana","state","30","fips_code","cases_total",262
"1054",2020-04-03,"Montana","state","30","fips_code","deaths_total",5
"1055",2020-04-03,"Nebraska","state","31","fips_code","cases_total",296
"1056",2020-04-03,"Nebraska","state","31","fips_code","deaths_total",6
"1057",2020-04-03,"Nevada","state","32","fips_code","cases_total",1549
"1058",2020-04-03,"Nevada","state","32","fips_code","deaths_total",43
"1059",2020-04-03,"New Hampshire","state","33","fips_code","cases_total",540
"1060",2020-04-03,"New Hampshire","state","33","fips_code","deaths_total",7
"1061",2020-04-03,"New Jersey","state","34","fips_code","cases_total",29895
"1062",2020-04-03,"New Jersey","state","34","fips_code","deaths_total",647
"1063",2020-04-03,"New Mexico","state","35","fips_code","cases_total",495
"1064",2020-04-03,"New Mexico","state","35","fips_code","deaths_total",10
"1065",2020-04-03,"New York","state","36","fips_code","cases_total",102870
"1066",2020-04-03,"New York","state","36","fips_code","deaths_total",2935
"1067",2020-04-03,"North Carolina","state","37","fips_code","cases_total",2093
"1068",2020-04-03,"North Carolina","state","37","fips_code","deaths_total",19
"1069",2020-04-03,"North Dakota","state","38","fips_code","cases_total",173
"1070",2020-04-03,"North Dakota","state","38","fips_code","deaths_total",3
"1071",2020-04-03,"Northern Mariana Islands","state","69","fips_code","cases_total",8
"1072",2020-04-03,"Northern Mariana Islands","state","69","fips_code","deaths_total",1
"1073",2020-04-03,"Ohio","state","39","fips_code","cases_total",3312
"1074",2020-04-03,"Ohio","state","39","fips_code","deaths_total",91
"1075",2020-04-03,"Oklahoma","state","40","fips_code","cases_total",988
"1076",2020-04-03,"Oklahoma","state","40","fips_code","deaths_total",38
"1077",2020-04-03,"Oregon","state","41","fips_code","cases_total",899
"1078",2020-04-03,"Oregon","state","41","fips_code","deaths_total",22
"1079",2020-04-03,"Pennsylvania","state","42","fips_code","cases_total",8420
"1080",2020-04-03,"Pennsylvania","state","42","fips_code","deaths_total",102
"1081",2020-04-03,"Puerto Rico","state","72","fips_code","cases_total",378
"1082",2020-04-03,"Puerto Rico","state","72","fips_code","deaths_total",15
"1083",2020-04-03,"Rhode Island","state","44","fips_code","cases_total",711
"1084",2020-04-03,"Rhode Island","state","44","fips_code","deaths_total",14
"1085",2020-04-03,"South Carolina","state","45","fips_code","cases_total",1700
"1086",2020-04-03,"South Carolina","state","45","fips_code","deaths_total",34
"1087",2020-04-03,"South Dakota","state","46","fips_code","cases_total",187
"1088",2020-04-03,"South Dakota","state","46","fips_code","deaths_total",2
"1089",2020-04-03,"Tennessee","state","47","fips_code","cases_total",3032
"1090",2020-04-03,"Tennessee","state","47","fips_code","deaths_total",36
"1091",2020-04-03,"Texas","state","48","fips_code","cases_total",5669
